Tokens,Labels
"['Kosciuszko', 'offers', 'gentle', 'slopes', ',', 'making', 'it', 'accessible', 'for', 'climbers', 'of', 'all', 'ages', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'on', 'Rainier', 'make', 'it', 'a', 'beautiful', 'but', 'challenging', 'climb', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'jagged', 'ridges', 'of', 'Saint', 'Elias', 'provide', 'a', 'stunning', 'backdrop', 'for', 'photographs', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fuji', 'is', 'more', 'than', 'a', 'mountain', 'in', 'Japan', ',', 'it', 'is', 'a', 'cultural', 'icon', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'majestic', 'white', 'summit', 'of', 'Blanc', 'rises', 'above', 'the', 'clouds', 'in', 'Western', 'Europe', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'granite', 'walls', 'of', 'Fitz', 'Roy', 'attract', 'both', 'climbers', 'and', 'photographers', 'for', 'their', 'natural', 'beauty', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Logan', 'is', 'Canada', ""'"", 's', 'highest', 'peak', 'and', 'a', 'symbol', 'of', 'the', 'country', ""'"", 's', 'untamed', 'wilderness', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Reaching', 'the', 'top', 'of', 'Whitney', 'is', 'a', 'popular', 'achievement', 'for', 'hikers', 'in', 'the', 'U', '.', 'S', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Roraima', ""'"", 's', 'flat', 'plateau', 'has', 'inspired', 'tales', 'of', 'lost', 'worlds', 'and', 'ancient', 'creatures', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sharp', 'profile', 'of', 'Matterhorn', 'is', 'one', 'of', 'the', 'most', 'photographed', 'mountains', 'in', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pikes', 'Peak', 'draws', 'visitors', 'with', 'its', 'panoramic', 'views', 'and', 'historic', 'cog', 'railway', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lush', 'green', 'slopes', 'of', 'Kinabalu', 'are', 'home', 'to', 'rare', 'plants', 'and', 'animals', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ararat', ""'"", 's', 'significance', 'in', 'biblical', 'history', 'has', 'made', 'it', 'a', 'destination', 'for', 'both', 'pilgrims', 'and', 'adventurers', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Etna', ""'"", 's', 'constant', 'volcanic', 'activity', 'is', 'both', 'a', 'hazard', 'and', 'an', 'attraction', 'for', 'visitors', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Toubkal', 'dominates', 'the', 'Atlas', 'Mountains', ',', 'attracting', 'hikers', 'and', 'trekkers', 'from', 'around', 'the', 'globe', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Olympus', 'is', 'not', 'only', 'a', 'mountain', 'but', 'the', 'home', 'of', 'the', 'ancient', 'Greek', 'gods', 'in', 'mythology', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'extreme', 'cold', 'and', 'high', 'winds', 'of', 'McKinley', 'make', 'it', 'a', 'formidable', 'challenge', 'for', 'climbers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Erebus', 'is', 'one', 'of', 'the', 'world', ""'"", 's', 'most', 'active', 'volcanoes', ',', 'located', 'in', 'the', 'remote', 'Antarctic', 'region', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'spiritual', 'energy', 'of', 'Shasta', 'draws', 'both', 'hikers', 'and', 'those', 'seeking', 'a', 'mystical', 'experience', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'steep', ',', 'icy', 'slopes', 'of', 'Hood', 'are', 'a', 'popular', 'destination', 'for', 'skiers', 'and', 'climbers', 'alike', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'eruption', 'of', 'St', '.', 'Helens', 'in', '1980', 'was', 'one', 'of', 'the', 'most', 'dramatic', 'natural', 'disasters', 'in', 'U', '.', 'S', '.', 'history', '.']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Table', 'Mountain', ""'"", 's', 'unique', 'flat', 'top', 'makes', 'it', 'an', 'iconic', 'symbol', 'of', 'Cape', 'Town', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rocky', 'slopes', 'of', 'Adams', 'are', 'a', 'challenge', 'for', 'hikers', ',', 'but', 'the', 'views', 'from', 'the', 'top', 'are', 'worth', 'it', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'on', 'Baker', ""'"", 's', 'slopes', 'make', 'it', 'a', 'popular', 'spot', 'for', 'mountaineering', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mauna', 'Kea', 'is', 'a', 'renowned', 'spot', 'for', 'stargazing', 'due', 'to', 'its', 'elevation', 'and', 'clear', 'skies', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mauna', 'Loa', 'is', 'one', 'of', 'the', 'most', 'massive', 'volcanoes', 'on', 'Earth', ',', 'stretching', 'across', 'the', 'Big', 'Island', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'cone', 'of', 'Ngauruhoe', 'has', 'become', 'an', 'iconic', 'symbol', 'of', 'New', 'Zealand', ""'"", 's', 'landscape', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'icefields', 'on', 'Tasman', 'make', 'it', 'a', 'destination', 'for', 'climbers', 'and', 'adventurers', 'alike', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ruapehu', 'is', 'an', 'active', 'volcano', ',', 'adding', 'to', 'the', 'dramatic', 'landscape', 'of', 'New', 'Zealand', ""'"", 's', 'North', 'Island', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Aoraki', ',', 'also', 'known', 'as', 'Mount', 'Cook', ',', 'holds', 'deep', 'cultural', 'significance', 'for', 'the', 'Maori', 'people', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'gentle', 'slopes', 'of', 'Kosciuszko', 'are', 'popular', 'with', 'families', 'and', 'casual', 'hikers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'granite', 'cliffs', 'of', 'Whitney', 'challenge', 'even', 'experienced', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
"['The', 'biodiversity', 'on', 'the', 'slopes', 'of', 'Wilson', 'makes', 'it', 'an', 'important', 'ecological', 'site', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Taranaki', 'stands', 'alone', 'in', 'its', 'volcanic', 'beauty', ',', 'often', 'surrounded', 'by', 'mist', 'and', 'clouds', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'conical', 'shape', 'of', 'Ngauruhoe', 'is', 'a', 'striking', 'feature', 'of', 'the', 'Tongariro', 'National', 'Park', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Hagen', 'is', 'a', 'dominant', 'feature', 'in', 'Papua', 'New', 'Guinea', ',', 'offering', 'stunning', 'views', 'of', 'the', 'surrounding', 'highlands', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'beauty', 'of', 'Mount', 'Wilhelm', 'makes', 'it', 'a', 'favorite', 'among', 'adventure', 'seekers', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sunrise', 'views', 'from', 'the', 'summit', 'of', 'Batur', 'are', 'a', 'reward', 'for', 'the', 'early', 'morning', 'hike', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sinabung', 'is', 'one', 'of', 'Indonesia', ""'"", 's', 'most', 'active', 'volcanoes', ',', 'with', 'regular', 'eruptions', 'shaping', 'the', 'landscape', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'eruption', 'of', 'Tambora', 'in', '1815', 'was', 'one', 'of', 'the', 'largest', 'in', 'recorded', 'history', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'unpredictable', 'eruptions', 'of', 'Merapi', 'pose', 'a', 'constant', 'threat', 'to', 'nearby', 'communities', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Semeru', 'is', 'the', 'highest', 'mountain', 'on', 'the', 'island', 'of', 'Java', ',', 'often', 'cloaked', 'in', 'volcanic', 'smoke', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Agung', 'is', 'considered', 'sacred', 'by', 'the', 'Balinese', 'people', ',', 'a', 'towering', 'symbol', 'of', 'their', 'culture', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'crater', 'lake', 'of', 'Rinjani', 'is', 'a', 'stunning', 'sight', 'for', 'trekkers', 'making', 'their', 'way', 'to', 'the', 'summit', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'thick', 'forests', 'around', 'Kerinci', 'are', 'home', 'to', 'many', 'endangered', 'species', ',', 'including', 'the', 'Sumatran', 'tiger', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'landscape', 'of', 'Bromo', 'is', 'otherworldly', ',', 'attracting', 'tourists', 'from', 'around', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fansipan', 'is', 'the', 'highest', 'mountain', 'in', 'Vietnam', ',', 'offering', 'panoramic', 'views', 'of', 'the', 'surrounding', 'region', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Elgon', 'straddles', 'the', 'border', 'between', 'Uganda', 'and', 'Kenya', ',', 'with', 'its', 'massive', 'caldera', 'as', 'its', 'most', 'striking', 'feature', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'snow', '-', 'capped', 'peaks', 'of', 'Kenya', 'are', 'a', 'rare', 'sight', 'on', 'the', 'equator', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'of', 'Stanley', 'provide', 'a', 'stark', 'contrast', 'to', 'the', 'tropical', 'forests', 'below', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'challenging', 'ascent', 'of', 'Speke', 'is', 'rewarded', 'with', 'breathtaking', 'views', 'of', 'the', 'Rwenzori', 'Mountains', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['The', 'biodiversity', 'on', 'Elgon', ""'"", 's', 'slopes', 'is', 'so', 'rich', 'that', 'it', 'is', 'a', 'designated', 'UNESCO', 'World', 'Heritage', 'site', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'mist', '-', 'shrouded', 'peaks', 'of', 'the', 'Rwenzori', 'Mountains', 'have', 'been', 'described', 'as', 'the', '""', 'Mountains', 'of', 'the', 'Moon', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Karisimbi', 'is', 'the', 'highest', 'volcano', 'in', 'the', 'Virunga', 'Mountains', ',', 'home', 'to', 'endangered', 'mountain', 'gorillas', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nyiragongo', ""'"", 's', 'lava', 'lake', 'is', 'one', 'of', 'the', 'most', 'active', 'and', 'accessible', 'in', 'the', 'world', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'fertile', 'slopes', 'of', 'Bisoke', 'are', 'covered', 'in', 'lush', 'vegetation', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Muhabura', 'rises', 'steeply', ',', 'offering', 'stunning', 'views', 'over', 'the', 'Great', 'Rift', 'Valley', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'bamboo', 'forests', 'on', 'the', 'slopes', 'of', 'Gahinga', 'are', 'home', 'to', 'rare', 'species', 'of', 'primates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'craters', 'of', 'Elgon', 'are', 'a', 'geological', 'wonder', ',', 'attracting', 'geologists', 'and', 'tourists', 'alike', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cameroon', 'rises', 'dramatically', 'above', 'the', 'West', 'African', 'plains', ',', 'a', 'popular', 'destination', 'for', 'climbers', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'iconic', 'flat', 'top', 'of', 'Table', 'Mountain', 'offers', 'unparalleled', 'views', 'over', 'the', 'city', 'of', 'Cape', 'Town', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'summit', 'of', 'Jebel', 'Toubkal', 'provides', 'breathtaking', 'views', 'of', 'the', 'surrounding', 'Atlas', 'Mountains', 'and', 'the', 'Sahara', 'Desert', 'beyond', '.']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sinai', 'has', 'long', 'been', 'a', 'site', 'of', 'religious', 'significance', ',', 'drawing', 'pilgrims', 'from', 'around', 'the', 'world', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Denali', ""'"", 's', 'extreme', 'weather', 'conditions', 'make', 'it', 'one', 'of', 'the', 'most', 'challenging', 'climbs', 'in', 'North', 'America', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lush', 'greenery', 'of', 'Gunung', ""'"", 's', 'slopes', 'contrasts', 'with', 'its', 'volcanic', 'origins', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'climb', 'up', 'Annapurna', 'is', 'a', 'perilous', 'journey', 'that', 'has', 'claimed', 'the', 'lives', 'of', 'many', 'climbers', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'trek', 'to', 'Mera', 'Peak', 'is', 'a', 'less', '-', 'traveled', 'path', 'in', 'the', 'Himalayas', ',', 'offering', 'solitude', 'and', 'stunning', 'vistas', '.']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'snow', '-', 'capped', 'summit', 'of', 'Damavand', 'is', 'visible', 'for', 'miles', ',', 'a', 'symbol', 'of', 'Iran', ""'"", 's', 'natural', 'beauty', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cable', 'car', 'ride', 'up', 'Zugspitze', 'offers', 'stunning', 'views', 'of', 'the', 'Bavarian', 'Alps', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'triple', 'peaks', 'of', 'Triglav', 'are', 'a', 'national', 'symbol', 'of', 'Slovenia', ',', 'appearing', 'on', 'its', 'coat', 'of', 'arms', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'remote', 'beauty', 'of', 'Khuiten', 'offers', 'a', 'sense', 'of', 'solitude', 'and', 'adventure', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'legendary', 'status', 'of', 'Ararat', 'in', 'biblical', 'history', 'makes', 'it', 'a', 'destination', 'for', 'explorers', 'and', 'pilgrims', 'alike', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elbrus', 'dominates', 'the', 'landscape', 'of', 'the', 'Caucasus', 'Mountains', ',', 'a', 'challenge', 'for', 'climbers', 'seeking', 'Europe', ""'"", 's', 'highest', 'peak', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'icy', 'ridges', 'of', 'Belukha', 'make', 'it', 'a', 'formidable', 'climb', ',', 'even', 'for', 'experienced', 'mountaineers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Chersky', 'Range', 'in', 'Siberia', 'is', 'an', 'isolated', 'and', 'rugged', 'region', ',', 'rarely', 'visited', 'by', 'outsiders', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'cliffs', 'of', 'Njesuthi', 'are', 'a', 'striking', 'feature', 'of', 'the', 'Drakensberg', 'Mountains', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['The', 'towering', 'peaks', 'of', 'the', 'Drakensberg', 'create', 'a', 'natural', 'fortress', 'between', 'South', 'Africa', 'and', 'Lesotho', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dufourspitze', 'stands', 'as', 'Switzerland', ""'"", 's', 'highest', 'point', ',', 'a', 'goal', 'for', 'climbers', 'seeking', 'a', 'true', 'alpine', 'challenge', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'on', 'Grossglockner', 'make', 'it', 'a', 'top', 'destination', 'for', 'mountaineers', 'in', 'Austria', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sharp', 'ridges', 'of', 'Weisshorn', 'provide', 'climbers', 'with', 'breathtaking', 'views', 'of', 'the', 'Swiss', 'Alps', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Standing', 'on', 'top', 'of', 'Everest', 'is', 'a', 'once', '-', 'in', '-', 'a', '-', 'lifetime', 'experience', 'for', 'many', 'mountaineers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dangerous', 'slopes', 'of', 'K2', 'have', 'earned', 'it', 'the', 'nickname', '""', 'Savage', 'Mountain', '.', '""']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kangchenjunga', 'is', 'revered', 'by', 'the', 'people', 'of', 'Sikkim', ',', 'who', 'believe', 'it', 'is', 'a', 'sacred', 'mountain', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Lhotse', 'is', 'a', 'prominent', 'peak', 'in', 'the', 'Himalayas', ',', 'standing', 'adjacent', 'to', 'Everest', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['The', 'steep', 'climb', 'to', 'Makalu', ""'"", 's', 'summit', 'challenges', 'even', 'experienced', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cho', 'Oyu', 'is', 'often', 'considered', 'one', 'of', 'the', 'more', 'accessible', '8', ',', '000', '-', 'meter', 'peaks', 'to', 'climb', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'daunting', 'massif', 'of', 'Dhaulagiri', 'stands', 'as', 'one', 'of', 'Nepal', ""'"", 's', 'most', 'formidable', 'peaks', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'name', 'Manaslu', 'means', '""', 'Mountain', 'of', 'the', 'Spirit', ',', '""', 'reflecting', 'its', 'sacred', 'status', 'in', 'Nepal', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'imposing', 'presence', 'of', 'Nanga', 'Parbat', 'dominates', 'the', 'skyline', 'in', 'northern', 'Pakistan', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Annapurna', 'is', 'both', 'a', 'dangerous', 'and', 'revered', 'peak', ',', 'known', 'for', 'its', 'treacherous', 'weather', 'conditions', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gasherbrum', 'I', 'rises', 'from', 'a', 'remote', 'corner', 'of', 'the', 'Karakoram', 'Range', ',', 'attracting', 'serious', 'mountaineers', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'broad', 'face', 'of', 'Broad', 'Peak', 'is', 'a', 'sight', 'to', 'behold', ',', 'especially', 'at', 'sunset', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbers', 'of', 'Gasherbrum', 'II', 'are', 'rewarded', 'with', 'stunning', 'vistas', 'of', 'the', 'surrounding', 'glaciers', '.']","['O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
